StartDate,EndDate,AssetID,MachineName,MachineType,Load Capacity (Tonnes),OEM,Model,VIN,Manufacturing year,EngineType,EmissionStandard,Customer,Code,Site,HireStatus,ContractNumber,Active (hh:mm),Idle (hh:mm),Total On (hh:mm),Off (hh:mm),Idle (%),OutOfHours (hh:mm),RentalUtilisation (%),Fuel (L),Fuel burn (l/h),CO2 Emissions (t),Data Level (%),Telematics found,Activity Data Source,Location Data Source,Hour Meter Data Source,Fuel Data Source,Ownership type,Owner,Note,Subscriptions
2023/08/14,2023/08/15,EX2T38,1.5 TONNE CAT 301.5 EXCAVATOR C/w Quick Hitch,EXCAVATOR,,CATERPILLAR,,MNH00578,,Diesel,Stage V,UNALLOCATED,UNALLOCATED,UNALLOCATED,Available,,,,,,,,,,,,0,Yes,Trackunit - AEMP 2.0,Trackunit - AEMP 2.0,Trackunit - AEMP 2.0,Trackunit - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX2T39,1.5 TONNE CAT 301.5 EXCAVATOR C/w Quick Hitch,EXCAVATOR,,CATERPILLAR,,MNH00581,,Diesel,Stage V,KIER INTEGRATED SERVICES LTD,K060,GATE 2 - LOWER SITE,On hire,WSD43083,04:36,,04:36,,,00:00,26,,,,100,Yes,CAT - AEMP 2.0,,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX2T40,1.5 TONNE CAT 301.5 EXCAVATOR,EXCAVATOR,,CATERPILLAR,,MNH00545,,Diesel,Stage V,BAM NUTTALL LTD (BAA.2080),B235,CLOUGH HOUSE,On hire,WPH40052,07:30,,07:30,,,00:00,42,,,,100,Yes,CAT - AEMP 2.0,,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX2T41,1.5 TONNE CAT 301.5 EXCAVATOR C/w Quick Hitch,EXCAVATOR,,CATERPILLAR,,MNH00409,,Diesel,Stage V,BAM NUTTALL CP5 FRAME WORK,B032,PLUMSTEAD STATION,On hire,SDW84063,00:00,,00:00,,,00:00,0,,,,50,Yes,CAT - AEMP 2.0,,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX2T42,1.5 TONNE CAT 301.5 EXCAVATOR C/w Quick Hitch,EXCAVATOR,,CATERPILLAR,,MNH00579,,Diesel,Stage V,UNALLOCATED,UNALLOCATED,UNALLOCATED,Available,,00:00,,00:00,,,00:00,0,,,,50,Yes,CAT - AEMP 2.0,,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX2T43,1.5 TONNE CAT 301.5 EXCAVATOR C/w Quick Hitch,EXCAVATOR,,CATERPILLAR,,MNH00916,,,,COLEMAN & COMPANY LIMITED,C203,PECKHAM - SE15,On hire,SDW84533,,,,,,,,,,,0,Yes,Trackunit - AEMP 2.0,Trackunit - AEMP 2.0,Trackunit - AEMP 2.0,Trackunit - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX2T44,1.5 TONNE CAT 301.5 EXCAVATOR c/w Quick hitch,EXCAVATOR,,CATERPILLAR,,MNH00917,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,Unconfirmed Off Hire 3+ Days Overdue,WSD42078/L,,,,,,,,,,,0,Yes,Trackunit - AEMP 2.0,Trackunit - AEMP 2.0,Trackunit - AEMP 2.0,Trackunit - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX2T45,1.5 TONNE CAT 301.5 EXCAVATOR c/w QUICK HITCH,EXCAVATOR,,CATERPILLAR,,MNH00878,,,,SG ELITE LIMITED,S230,AYLESBURY- HP20,Due for collection today,SDW85748,,,,,,,,,,,0,Yes,Trackunit - AEMP 2.0,Trackunit - AEMP 2.0,Trackunit - AEMP 2.0,Trackunit - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX2T46,1.5 TONNE CAT 301.5 EXCAVATOR c/w QUICK HITCH(PUDSEY),EXCAVATOR,,CATERPILLAR,,MNH00879,,,,AMALGAMATED CONSTRUCTION LTD,A006,NEWBRIDGE STATION - NP11 5FH,On hire,NSD8155,01:18,,01:18,,,00:00,7,,,,100,Yes,CAT - AEMP 2.0,,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX2T47,1.5 TONNE CAT 301.5 EXCAVATOR C/w Quick Hitch,EXCAVATOR,,CATERPILLAR,,MNH00880,,,,SG ELITE LIMITED,S230,AYLESBURY- HP20,Due for collection today,SDW85749,,,,,,,,,,,0,Yes,Trackunit - AEMP 2.0,Trackunit - AEMP 2.0,Trackunit - AEMP 2.0,Trackunit - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX2T48,1.5 TONNE CAT 301.5 EXCAVATOR C/w Quick Hitch,EXCAVATOR,,CATERPILLAR,,MNH00939,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,Unconfirmed Off Hire 3+ Days Overdue,WPH41177,,,,,,,,,,,0,Yes,Trackunit - AEMP 2.0,Trackunit - AEMP 2.0,Trackunit - AEMP 2.0,Trackunit - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX2T49,1.5 TONNE CAT 301.5 EXCAVATOR C/w Quick Hitch,EXCAVATOR,,CATERPILLAR,,MNH00918,,,,AMALGAMATED CONSTRUCTION LTD,A006,LLANHILETH - NP13 2JT,On hire,NSD8161,,,,,,,,,,,0,Yes,Trackunit - AEMP 2.0,Trackunit - AEMP 2.0,Trackunit - AEMP 2.0,Trackunit - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX2T50,1.5 TONNE CAT 301.5 EXCAVATOR C/w Quick Hitch,EXCAVATOR,,CATERPILLAR,,MNH00948,,,,CONNEELY CONSTRUCTION LIMITED,C164,HIGHGATE COMMUNITY CENTRE,Due for delivery today,SDW83842,,,,,,,,,,,0,Yes,Trackunit - AEMP 2.0,Trackunit - AEMP 2.0,Trackunit - AEMP 2.0,Trackunit - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX2T51,1.5 TONNE CAT 301.5 EXCAVATOR C/w Quick Hitch,EXCAVATOR,,CATERPILLAR,,MNH00947,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,Available,,00:00,,00:00,,,00:00,0,,,,100,Yes,Trackunit - AEMP 2.0,Trackunit - AEMP 2.0,Trackunit - AEMP 2.0,Trackunit - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX2T52,1.5 TONNE CAT 301.5 EXCAVATOR c/w QUICK HITCH,EXCAVATOR,,CATERPILLAR,,MNH00949,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,Due for delivery today,,00:06,,00:06,,,00:00,1,,,,100,Yes,CAT - AEMP 2.0,,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX2T53,1.5 TONNE CAT 301.5 EXCAVATOR c/w QUICK HITCH,EXCAVATOR,,CATERPILLAR,,MNH00940,,,,BAM NUTTALL LTD (BAA.2080),B235,BAM COMPOUND LEEDS,On hire,WSD40982,03:42,,03:42,,,00:00,21,,,,100,Yes,Trackunit - AEMP 2.0,Trackunit - AEMP 2.0,Trackunit - AEMP 2.0,Trackunit - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX2T54,1.5 TONNE CAT 301.5 EXCAVATOR c/w QUICK HITCH,EXCAVATOR,,CATERPILLAR,,MNH00938,,,,BAM NUTTALL CP5 FRAME WORK,B032,PLUMSTEAD STATION,On hire,SDW84444,,,,,,,,,,,0,Yes,Trackunit - AEMP 2.0,Trackunit - AEMP 2.0,Trackunit - AEMP 2.0,Trackunit - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX2T55,1.5 TONNE CAT 301.5 EXCAVATOR c/w QUICK HITCH,EXCAVATOR,,CATERPILLAR,,MNH00937,,,,PUBLIC SEWER SERVICES LIMITED,P084,HEAD OFFICE,On hire,SDW84712,02:12,,02:12,,,00:00,12,,,,100,Yes,CAT - AEMP 2.0,,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX2T56,1.5 TONNE CAT 301.5 EXCAVATOR c/w QUICK HITCH,EXCAVATOR,,CATERPILLAR,,MNH00936,,,,MCGEE GROUP (HOLDINGS) LTD,M032,PROJECT ALEPH- W1J,On hire,SDW85262,00:06,,00:06,,,00:00,1,,,,50,Yes,CAT - AEMP 2.0,,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX2T57,1.5 TONNE CAT 301.5 EXCAVATOR C/w Quick Hitch,EXCAVATOR,,CATERPILLAR,,MNH00950,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,Unconfirmed Off Hire 3+ Days Overdue,SDW84413,00:18,,00:18,,,00:00,2,,,,50,Yes,CAT - AEMP 2.0,,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX2T58,1.5 TONNE CAT 301.5 EXCAVATOR C/w Quick Hitch,EXCAVATOR,,CATERPILLAR,,JH706827,,,,MCGEE GROUP (HOLDINGS) LTD,M032,BRICKMAKERS YARD,On hire,SDW85391,06:18,,06:18,,,00:00,35,,,,100,Yes,CAT - AEMP 2.0,,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX2T59,1.5 TONNE CAT 301.5 EXCAVATOR C/w Quick Hitch,EXCAVATOR,,CATERPILLAR,,JH706826,,,,P FLANNERY,INT001,UNALLOCATED,Unconfirmed Off Hire 1-2 Days Overdue,SDW85650,03:06,,03:06,,,00:00,17,,,,100,Yes,CAT - AEMP 2.0,,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX2T60,1.5 TONNE CAT 301.5 EXCAVATOR C/w Quick Hitch,EXCAVATOR,,CATERPILLAR,,JH707829,,,,FLO JV,F090,KIRTLING STREET - SW11,On hire,SDW82966,01:42,,01:42,,,00:00,9,,,,50,Yes,CAT - AEMP 2.0,,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX2T61,1.5 TONNE CAT 301.5 EXCAVATOR C/w Quick Hitch,EXCAVATOR,,CATERPILLAR,,JH706757,,,,DSD CONSTRUCTION LTD,D047,A6071 BRAMPTON,On hire,WPH43117,00:36,,00:36,,,00:00,3,,,,100,Yes,CAT - AEMP 2.0,,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX2T62,1.5 TONNE CAT 301.5 EXCAVATOR C/w Quick Hitch,EXCAVATOR,,CATERPILLAR,,JH706816,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,Available,,00:00,,00:00,,,00:00,0,,,,50,Yes,CAT - AEMP 2.0,,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX2T63,1.5 TONNE CAT 301.5 EXCAVATOR C/w Quick Hitch,EXCAVATOR,,CATERPILLAR,,JH706424,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,Available,,00:00,,00:00,,,00:00,0,,,,50,Yes,CAT - AEMP 2.0,,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX2T64,1.5 TONNE CAT 301.5 EXCAVATOR C/w Quick Hitch,EXCAVATOR,,CATERPILLAR,,JH706755,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,Available,,00:00,,00:00,,,00:00,0,,,,100,Yes,CAT - AEMP 2.0,,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX2T65,1.5 TONNE CAT 301.5 EXCAVATOR C/w Quick Hitch,EXCAVATOR,,CATERPILLAR,,JH706756,,,,SUNBELT RENTALS LTD (EA),A043,ST OSYTH - CO16,On hire,SDW82338,00:00,,00:00,,,00:00,0,,,,50,Yes,CAT - AEMP 2.0,,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX2T66,1.5 TONNE CAT 301.5 EXCAVATOR C/w Quick Hitch,EXCAVATOR,,CATERPILLAR,,JH707150,,,,MURPHY PLANT LIMITED,M223,LAVENDAR HALL FARM LANE,On hire,WSD43553,00:30,,00:30,,,00:00,3,,,,50,Yes,CAT - AEMP 2.0,,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX2T67,1.5 TONNE CAT 301.5 EXCAVATOR C/w Quick Hitch,EXCAVATOR,,CATERPILLAR,,JH707264,,,,KILNBRIDGE CONSTRUCTION,K018,64 KINGS HENRYS REACH - W6,On hire,SDW84446,03:24,,03:24,,,00:00,19,,,,100,Yes,CAT - AEMP 2.0,,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX30T02,30 TONNE KOMATSU PC290LC-10 EXCAVATOR,EXCAVATORS,,KOMATSU,,K60198,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,,,00:00,,00:00,,,00:00,0,0,0,0,50,Yes,Komatsu - AEMP 2.0,,Komatsu - AEMP 2.0,Komatsu - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX30T03,VOLVO EC300 EXCAVATOR2030,EXCAVATORS,,VOLVO,,VCEC300DJ00280402,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,,,,,,,,,,,,,0,No,,,,,,,,
2023/08/14,2023/08/15,EX30T06,30 TONNE CAT329EL EXCAVATOR,EXCAVATOR,,CATERPILLAR,,TST00765,,Diesel,Stage IIIB,UNALLOCATED,UNALLOCATED,UNALLOCATED,,,,,,,,,,,,,0,No,,,,,,,,
2023/08/14,2023/08/15,EX30T08,30 TONNE HYUNDAI HX300L EXCAVATOR,EXCAVATOR,,TRACKUNIT,,HHKHK801HG0000258,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,Available,,,,,,,,,,,,0,No,,,,,,,,
2023/08/14,2023/08/15,EX30T09,30 TONNE HYUNDAI HX300L EXCAVATOR,EXCAVATOR,,TRACKUNIT,,HHKHK801EG0000259,,,,HB TUNNELLING LIMITED,H006,SURREY- KT11,On hire,SDW85564,,,,,,,,,,,0,No,,,,,,,,
2023/08/14,2023/08/15,EX30T12,30 TONNE KOMATSU PC290LC-11 EXCAVATOR,EXCAVATOR,,KOMATSU,,K70074,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,Available,,00:00,00:00,00:00,,,00:00,0,0,0,0,50,Yes,Komatsu - AEMP 2.0,,Komatsu - AEMP 2.0,Komatsu - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX30T13,30 TONNE KOMATSU PC290LC-11 EXCAVATOR,EXCAVATOR,,KOMATSU,,K70077,,,,FMAC CONSTRUCTION LTD,F183,ISLE OF GRAIN,On hire,SDW85549,02:54,02:12,05:06,,43.1,00:00,28,33,6.47,0.09,100,Yes,Komatsu - AEMP 2.0,,Komatsu - AEMP 2.0,Komatsu - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX30T14,30 TONNE KOMATSU PC290LC-11 EXCAVATOR,EXCAVATOR,,KOMATSU,,K70078,,,,BARHALE LIMITED,438,DEWSBURY STW,On hire,WSD42419,03:18,02:30,05:48,,43.1,00:00,32,98,16.9,0.26,50,Yes,Komatsu - AEMP 2.0,,Komatsu - AEMP 2.0,Komatsu - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX30T16,30 TONNE KOMATSU PC290LC-11 EXCAVATOR,EXCAVATOR,,KOMATSU,,K70199,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,Unconfirmed Off Hire 3+ Days Overdue,WSD42900,00:00,00:00,00:00,,,00:00,0,0,0,0,50,Yes,Komatsu - AEMP 2.0,,Komatsu - AEMP 2.0,Komatsu - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX30T17,933E LUIGONG EXCAVATOR - DEMO SPEC,EXCAVATOR,,TRACKUNIT,,CLG933EZPJE062576,,,,SSC CONSTRUCTION SERVICES LTD,S105,CARDIFF - CF10 5DU,On hire,NSD7840,,,,,,,,,,,0,No,,,,,,,,
2023/08/14,2023/08/15,EX30T18,933E LUIGONG EXCAVATOR - DEMO SPEC,EXCAVATOR,,TRACKUNIT,,CLG0933EZKE065609,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,Available,,,,,,,,,,,,0,No,,,,,,,,
2023/08/14,2023/08/15,EX30T19,30 TONNE CAT330-07 EXCAVATOR 3D BASE INSTALL,EXCAVATOR,,CATERPILLAR,,XNB00394,,,,BUCKINGHAM GRP CONTRACTNG LTD,B120,CHATTERLEY VALLEY,On hire,WPH42614,00:00,00:00,00:00,,,00:00,0,0,0,0,100,Yes,CAT - AEMP 2.0,,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX30T20,30 TONNE CAT330-07 EXCAVATOR 3D BASE INSTALL,EXCAVATOR,,CATERPILLAR,,WCH20056,,,,HB TUNNELLING LIMITED,H006,SURREY- KT11,On hire,SDW85298,00:12,00:00,00:12,,0,00:00,1,2,10,0.01,100,Yes,CAT - AEMP 2.0,,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX30T21,30 TONNE CAT330-07 EXCAVATOR 2D,EXCAVATOR,,CATERPILLAR,,WCH20101,,,,COSTAIN LIMITED (A30),C278,TRURO - TR4 9NF,On hire,NPH4277,02:42,04:06,06:48,,60.3,00:00,38,61,8.97,0.16,100,Yes,CAT - AEMP 2.0,,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX30T22,30 TONNE CAT330-07 EXCAVATOR 3D BASE INSTALL,EXCAVATOR,,CATERPILLAR,,XNB10060,,,,CLANCY DOCWRA LTD,014,AYLESBURY - HP16,On hire,SDW84090,00:30,00:12,00:42,,28.6,00:00,4,14,20,0.04,100,Yes,CAT - AEMP 2.0,,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX30T23,30 TONNE CAT330-07 EXCAVATOR 2D,EXCAVATOR,,CATERPILLAR,,XNB10113,,,,BALFOUR BEATTY VINCI JV - HS2,B095,GATE N21   G41B,On hire,WPH29970,03:06,02:24,05:30,,43.6,00:00,31,98,17.82,0.26,100,Yes,CAT - AEMP 2.0,,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX30T24,30 TONNE CAT330-07 EXCAVATOR 3D BASE INSTALL,EXCAVATOR,,CATERPILLAR,,XNB10118,,,,JJF LIMITED,J030,CLOC 3,On hire,WSD42091,02:42,01:30,04:12,,35.7,00:00,23,66,15.71,0.17,100,Yes,CAT - AEMP 2.0,,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX30T25,30 TONNE CAT330-07 EXCAVATOR 2D,EXCAVATOR,,CATERPILLAR,,XNB10120,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,Unconfirmed Off Hire 3+ Days Overdue,PH83575,09:48,02:36,12:24,,21,00:00,69,277,22.34,0.73,100,Yes,CAT - AEMP 2.0,,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX30T26,30 TONNE CAT330-07 EXCAVATOR 3D BASE INSTALL,EXCAVATOR,,CATERPILLAR,,WCH20158,,,,BALFOUR BEATTY VINCI JV - HS2,B095,NETWORK PARK,On hire,WPH33275,07:36,02:48,10:24,,26.9,00:00,58,189,18.17,0.5,100,Yes,CAT - AEMP 2.0,,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX30T27,30 TONNE CAT330-07 EXCAVATOR 3D BASE INSTALL,EXCAVATOR,,CATERPILLAR,,WCH20149,,,,BALFOUR BEATTY VINCI JV - HS2,B095,GILSON ROAD ATS - GATE N21 G28,On hire,WSD32919.,,,,,,,,139,,0.37,0,Yes,MaxActive - Cellular 867198057243085,MaxTracker 357544372642286,MaxActive - Cellular 867198057243085,CAT - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX30T28,30 TONNE CAT330-07 EXCAVATOR 3D BASE INSTALL,EXCAVATOR,,CATERPILLAR,,WCH20164,,,,SPEEDY ASSET SERVICES,S183,GLEBE HOUSE SITE (EKFB SITE),On hire,SDW81974,00:36,04:00,04:36,,87,00:00,26,30,6.52,0.08,100,Yes,CAT - AEMP 2.0,,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX30T29,(H/D) 30 TONNE CAT330-07 EXCAVATOR 2D,EXCAVATOR,,CATERPILLAR,,XNB20053,,,,JJF LIMITED,J030," SOLIHULL",On hire,WSD42574,05:18,06:36,11:54,,55.5,00:00,66,151,12.69,0.4,100,Yes,CAT - AEMP 2.0,,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX30T30,30 TONNE CAT330-07 EXCAVATOR 2D,EXCAVATOR,,CATERPILLAR,,XNB20055,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,Unconfirmed Off Hire 3+ Days Overdue,WSD38905,01:48,02:12,04:00,,55,00:00,22,45,11.25,0.12,100,Yes,CAT - AEMP 2.0,,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX30T31,30 TONNE CAT330-07 EXCAVATOR 2D,EXCAVATOR,,CATERPILLAR,,XNB20073,,,,BALFOUR BEATTY PLANT & FLEET S,B064A,EWK193  - B46 1DP,On hire,WSD32850,02:36,00:36,03:12,,18.8,00:00,18,67,20.94,0.18,100,Yes,CAT - AEMP 2.0,,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX30T32,30 TONNE CAT330-07 EXCAVATOR 2D,EXCAVATOR,,CATERPILLAR,,XNB20065,,,,COSTAIN LIMITED (A30),C278,CARLAND CROSS ROUNDABOUT- TR8 5AX,On hire,NPH4311,03:30,00:48,04:18,,18.6,00:00,24,77,17.91,0.2,100,Yes,CAT - AEMP 2.0,,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX30T33,30 TONNE CAT330-07 EXCAVATOR TRIMBLE 3D EARTHWORKS READY,EXCAVATOR,,CATERPILLAR,,XNB20038,,,,BALFOUR BEATTY VINCI JV - HS2,B095,UNALLOCATED,Unconfirmed Off Hire 1-2 Days Overdue,WSD42318,00:00,00:00,00:00,,,00:00,0,0,0,0,100,Yes,CAT - AEMP 2.0,,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX30T34,30 TONNE CAT330-07 EXCAVATOR 2D,EXCAVATOR,,CATERPILLAR,,XNB20037,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,Available,,00:48,01:54,02:42,,70.4,00:00,15,19,7.04,0.05,100,Yes,CAT - AEMP 2.0,,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX30T35,30 TONNE CAT330-07 EXCAVATOR 2D,EXCAVATOR,,CATERPILLAR,,XNB20078,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,Available,,00:06,00:00,00:06,,0,00:00,1,1,10,0,100,Yes,CAT - AEMP 2.0,,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX30T36,30 TONNE CAT330-07 EXCAVATOR TRIMBLE  3D EARTHWORKS READY,EXCAVATOR,,CATERPILLAR,,XNB20043,,,,JJF LIMITED,J030," SOLIHULL",On hire,WSD42572,03:18,04:36,07:54,,58.2,00:00,44,100,12.66,0.26,100,Yes,CAT - AEMP 2.0,,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX30T37,30 TONNE CAT330-07 EXCAVATOR 2D,EXCAVATOR,,CATERPILLAR,,XNB20046,,,,UNITED LIVING ENERGY LIMITED,F076,TX35 PIPE LINE -CHORLTON,On hire,WPH43104,00:06,00:18,00:24,,75,00:00,2,4,10,0.01,100,Yes,CAT - AEMP 2.0,,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX30T38,30 TONNE CAT330-07 EXCAVATOR 2D,EXCAVATOR,,CATERPILLAR,,XNB20090,,,,BALFOUR BEATTY - ANGLIAN WATER,B259,CAMBRIDGE - CB4,On hire,SDW85226,04:12,05:30,09:42,,56.7,00:00,54,83,8.56,0.22,100,Yes,CAT - AEMP 2.0,,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX3T100,3 TONNE HITACHI ZX26U-6 EXCAVATOR ZERO TAIL,EXCAVATOR,,HITACHI,ZX26U-6,HCMACK5ZJ00051535,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,Available,,,,,,,,,,,,0,Yes,Hitachi - AEMP 1.2,,Hitachi - AEMP 1.2,Hitachi - AEMP 1.2,,,,
2023/08/14,2023/08/15,EX3T101,3 TONNE CAT 302.7D Excavator,EXCAVATOR,,CATERPILLAR,,LJL07138,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,Unconfirmed Off Hire 3+ Days Overdue,SDW84675,00:00,,00:00,,,00:00,0,,,,100,Yes,Trackunit - AEMP 2.0,Trackunit - AEMP 2.0,Trackunit - AEMP 2.0,Trackunit - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX3T102,3 TONNE CAT 302.7D Excavator,EXCAVATOR,,CATERPILLAR,,LJL07139,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,Available,,00:00,,00:00,,,00:00,0,,,,100,Yes,Trackunit - AEMP 2.0,Trackunit - AEMP 2.0,Trackunit - AEMP 2.0,Trackunit - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX3T103,3 TONNE CAT 302.7D Excavator,EXCAVATOR,,CATERPILLAR,,LJL07140,,,,BAM NUTTALL LTD (BTU.0060),B265,GRIMSHAW LANE,On hire,WSD41349,00:00,,00:00,,,00:00,0,,,,50,Yes,CAT - AEMP 2.0,,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX3T104,3 TONNE CAT 302.7D Excavator,EXCAVATOR,,CATERPILLAR,,LJL07141,,,,GT INFRASTRUCTURE HIGHWAYS,G100A,SYNGENTA HUDDERSFIELD,On hire,WSD24365,00:00,,00:00,,,00:00,0,,,,100,Yes,Trackunit - AEMP 2.0,Trackunit - AEMP 2.0,Trackunit - AEMP 2.0,Trackunit - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX3T105,3 TONNE CAT 302.7D Excavator,EXCAVATOR,,CATERPILLAR,,LJL07142,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,Available,,,,,,,,,,,,0,Yes,CAT - AEMP 2.0,,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX3T106,3 TONNE CAT 302.7D Excavator,EXCAVATOR,,CATERPILLAR,,LJL07169,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,,,,,,,,,,,,,0,Yes,Trackunit - AEMP 2.0,Trackunit - AEMP 2.0,Trackunit - AEMP 2.0,Trackunit - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX3T107,3 TONNE CAT 302.7D Excavator,EXCAVATOR,,CATERPILLAR,,LJL07170,,,,COLAS LIMITED -COL GBR0005,C316,WOODBINE COTTAGE,On hire,WSD42748,02:01,,02:01,,,00:00,11,,,,100,Yes,Trackunit - AEMP 2.0,Trackunit - AEMP 2.0,Trackunit - AEMP 2.0,Trackunit - AEMP 2.0,,,,
2023/08/14,2023/08/15,EX3T108,3 TONNE CAT 302.7D Excavator,EXCAVATOR,,CATERPILLAR,,LJL07165,,,,SAFEROAD VRS LTD,S013,M6 J21 TO 26,On hire,WSD38663,03:32,,03:32,,,00:00,20,,,,100,Yes,Trackunit - AEMP 2.0,Trackunit - AEMP 2.0,Trackunit - AEMP 2.0,Trackunit - AEMP 2.0,,,,
