Date,Source External ID,Machine ID,Asset ID,Machine Name,Machine OEM,Machine Model,Machine Type,Org Name,Site Name,Site/Org Timezone,Group Name,Source Type,Association Start,Association End,Battery Level,Battery Voltage,External Voltage,Sensor Model,Firmware Version,Config Version,Device Mode,Primary Activity,Primary Fuel,Primary GPS,Source Status,Battery Status,Signal Status,Lat,Long,Latest Location Date,Latest Location Time,Latest Hours Date,Latest Hours Time,Last Data Date,Last Data Time
2023-11-07,357544372065694,e6a6829f-8513-4cc0-a4cd-55c200dca04a,69454M,HMN-SENNEBOGEN 835M E-K18,SENNEBOGEN,835M E-K18,EXCAVATOR,Harsco Corporation,Brescia,Europe/Rome,unallocated,TELTONIKA,2021-12-21,,N/A,3925,25650,FMT100,03.27.13.Rev.03,20220601_source_accel.cfg,,t,f,t,Responsive,GOOD,Good,45.51097,10.247405,2023-11-06,23:59:49,2023-11-06,23:50:47,2023-11-06,23:59:49
2023-11-07,352625696852951,e7491682-b941-4929-89b8-f5302d9f34f8,69414M,HMN-PALA GOMMATA CAT 938H,CATERPILLAR,CAT 938H,WHEELED_LOADER,Harsco Corporation,Brescia,Europe/Rome,unallocated,TELTONIKA,2021-12-21,,N/A,3939,25580,FMT100,03.27.13.Rev.03,20220601_source_accel.cfg,,t,f,t,Responsive,GOOD,Good,45.566518,10.07196,2023-11-06,23:59:36,2023-11-06,23:47:34,2023-11-06,23:59:36
2023-11-07,357544371801552,f02277c7-e854-4d6a-9eb9-6335f846288e,69413M,HMN-PALA GOMMATA CAT 980K,CATERPILLAR,980K,WHEELED_LOADER,Harsco Corporation,Brescia,Europe/Rome,unallocated,TELTONIKA,2021-12-21,,N/A,4000,25220,FMT100,03.27.13.Rev.03,20220601_source_accel.cfg,,t,f,t,Responsive,GOOD,Good,45.510187,10.244463,2023-11-06,23:59:50,2023-11-06,23:50:50,2023-11-06,23:59:50
2023-11-07,867198057158275,f4e97c86-48b3-4542-bb7e-11e9f220de63,69459M,HMN-RENAULT KANGOO,OTHER,RENAULT CAR,VEHICLE,Harsco Corporation,Brescia,Europe/Rome,unallocated,MAX ACW,2022-11-22,,96.9,2952,0,CELLULAR,V1.8.48-A,Normal operation,Normal operation,t,f,t,Responsive,GOOD,N/A,45.509342,10.2455,2023-11-06,22:20:17,2023-11-06,22:18:32,2023-11-06,22:20:17
2023-11-07,357544371870953,fbd94721-e856-448a-b598-98d09c3b1586,69410M,HMN-ESCAVATORE CAT 323D LN,CATERPILLAR," CAT 323D LN",EXCAVATOR,Harsco Corporation,Brescia,Europe/Rome,unallocated,TELTONIKA,2022-11-22,,N/A,3412,0,FMT100,03.27.10.Rev.02,20220601_source_accel.cfg,,f,f,t,Unresponsive,DISCONNECTED,Good,45.509716,10.244334,2023-09-22,12:02:55,2023-09-23,01:12:26,2022-09-27,07:46:40
2023-11-07,860186054903345,fbd94721-e856-448a-b598-98d09c3b1586,69410M,HMN-ESCAVATORE CAT 323D LN,CATERPILLAR," CAT 323D LN",EXCAVATOR,Harsco Corporation,Brescia,Europe/Rome,unallocated,MAX ACW,2022-11-22,,2.4,2379,0,CELLULAR,V1.8.48-A,Normal operation,Normal operation,t,f,f,Unresponsive,DEAD,N/A,45.509716,10.244334,2023-09-22,12:02:55,2023-09-23,01:12:26,2023-09-23,07:51:53
2023-11-07,352625699065940,0c700987-5503-44fa-8af5-b84dcca6e54c,401s736,Dumper CAT740,CATERPILLAR,740,DUMP_TRUCK_DUMPER,Harsco Corporation,AM Dunkerque,Europe/Paris,unallocated,TELTONIKA,2022-07-27,,N/A,0,25603,FMT100,03.27.13.Rev.03,FMT100_CIL_SEND_PERIOD_5S.cfg,,t,f,t,Responsive,GOOD,Low,44.930205,16.973037,2023-11-05,14:19:52,2023-11-05,14:02:26,2023-11-05,14:19:52
2023-11-07,352625699029193,0da383a5-2d91-4156-9169-b95566487c47,401s511,Liebherr 875HD Boulage,LIEBHERR,875HD,DROP_BALL_CRANE,Harsco Corporation,AM Dunkerque,Europe/Paris,unallocated,TELTONIKA,2022-07-27,,N/A,3771,0,FMT100,03.27.13.Rev.03,20210126122900_always_on_calibrate_once.cfg,,t,f,t,Unresponsive,DISCONNECTED,Low,51.032963,2.280885,2022-10-03,12:04:00,2022-10-03,12:03:33,2022-10-03,12:04:00
2023-11-07,357544374720858,1e669c0b-24b0-4b06-a8e1-60333022936f,401S710,Dumper CAT740,CATERPILLAR,740,DUMP_TRUCK_DUMPER,Harsco Corporation,AM Dunkerque,Europe/Paris,unallocated,TELTONIKA,2022-07-27,,N/A,0,7933,FMT100,03.27.10.Rev.02,FMT100_CIL_SEND_PERIOD_5S.cfg,,t,f,t,Unresponsive,GOOD,Good,51.041178,2.300932,2023-05-04,04:36:57,2023-05-03,17:39:02,2023-05-04,04:36:57
2023-11-07,357544372628798,2793418a-a2fd-45b3-9a27-a04b1cce0ab6,401s724,Chargeuse sur pneus CAT 980H,CATERPILLAR,,WHEELED_LOADER,Harsco Corporation,AM Dunkerque,Europe/Paris,unallocated,TELTONIKA,2022-07-27,,N/A,0,24326,FMT100,03.27.13.Rev.03,FMT100_CIL_SEND_PERIOD_5S.cfg,,t,f,t,Responsive,GOOD,Good,49.248697,6.706122,2023-11-06,23:59:37,2023-11-06,23:52:36,2023-11-06,23:59:37
2023-11-07,357544374709703,2fe10b60-2c80-4729-a24a-07a44654899d,401S677,Pelle sur pneu CAT M316,CATERPILLAR,M316,EXCAVATOR,Harsco Corporation,AM Dunkerque,Europe/Paris,unallocated,TELTONIKA,2022-07-27,,N/A,0,24005,FMT100,03.27.13.Rev.03,FMT100_CIL_SEND_PERIOD_5S.cfg,,t,f,t,Responsive,GOOD,Good,51.033655,2.255067,2023-11-06,23:59:57,2023-11-06,23:57:56,2023-11-06,23:59:57
2023-11-07,352625699065841,3a3dcf52-8902-4637-8357-38bc1ec78a8a,351855H,Liebherr 855HD Boulage,LIEBHERR,,DROP_BALL_CRANE,Harsco Corporation,AM Dunkerque,Europe/Paris,unallocated,TELTONIKA,2022-07-27,,N/A,0,26027,FMT100,03.27.13.Rev.03,FMT100_CIL_SEND_PERIOD_5S.cfg,,t,f,t,Responsive,GOOD,Good,51.030313,2.280047,2023-11-06,23:59:46,2023-11-06,23:53:45,2023-11-06,23:59:46
2023-11-07,352625699065973,4886538e-363d-497f-a3dc-c0b44f80463f,401s616,Dumper Komatsu HD405,KOMATSU,HD405,DUMP_TRUCK_DUMPER,Harsco Corporation,AM Dunkerque,Europe/Paris,unallocated,TELTONIKA,2022-07-27,,N/A,0,24390,FMT100,03.27.13.Rev.03,FMT100_CIL_SEND_PERIOD_5S.cfg,,t,f,t,Unresponsive,GOOD,Good,51.03306,2.280345,2023-04-07,08:16:59,2023-04-07,08:15:17,2023-04-07,08:16:59
2023-11-07,357544374366280,52b3661b-6140-4856-9e59-83d91f260155,401S753,Dumper CAT 771,CATERPILLAR,771,DUMP_TRUCK_DUMPER,Harsco Corporation,AM Dunkerque,Europe/Paris,unallocated,TELTONIKA,2022-07-27,,N/A,0,6859,FMT100,03.27.13.Rev.03,FMT100_CIL_SEND_PERIOD_5S.cfg,,t,f,t,Unresponsive,GOOD,Good,49.134755,1.317368,2023-09-29,20:33:14,2023-09-29,20:22:43,2023-09-29,20:33:14
2023-11-07,357544374721039,57a69d75-46f0-4081-856b-132a34ee8d2f,401S971,Dumper Volvo A45G,VOLVO,A45G,DUMP_TRUCK_DUMPER,Harsco Corporation,AM Dunkerque,Europe/Paris,unallocated,TELTONIKA,2022-07-27,,N/A,0,25673,FMT100,03.27.13.Rev.03,FMT100_CIL_SEND_PERIOD_5S.cfg,,t,f,t,Responsive,GOOD,Low,51.034473,2.280465,2023-11-06,23:59:39,2023-11-06,23:51:09,2023-11-06,23:59:39
2023-11-07,352625699029185,64f263c1-0b7b-4ba1-874d-5feabe58c7f7,401S866,Chargeuse sur pneus Volvo L180H,VOLVO,L180H,WHEELED_LOADER,Harsco Corporation,AM Dunkerque,Europe/Paris,unallocated,TELTONIKA,2022-07-27,,N/A,0,25898,FMT100,03.27.13.Rev.03,FMT100_CIL_SEND_PERIOD_5S.cfg,,t,f,t,Responsive,GOOD,Low,51.04538,2.317818,2023-11-06,23:59:49,2023-11-06,23:56:49,2023-11-06,23:59:49
2023-11-07,357544374720940,6860de75-0463-484d-9688-89516a35a235,401S734,Chargeuse sur pneus CAT 980K,CATERPILLAR,980K,WHEELED_LOADER,Harsco Corporation,AM Dunkerque,Europe/Paris,unallocated,TELTONIKA,2022-07-27,,N/A,0,25219,FMT100,03.27.13.Rev.03,FMT100_CIL_SEND_PERIOD_5S.cfg,,t,f,t,Responsive,GOOD,Good,51.02851,2.279985,2023-11-06,23:59:37,2023-11-06,23:57:36,2023-11-06,23:59:37
2023-11-07,357544374709869,7555f484-1fab-4bdb-bf67-8ff4e52fe5c4,401S847,Chargeuse sur pneus CAT 972,CATERPILLAR,,WHEELED_LOADER,Harsco Corporation,AM Dunkerque,Europe/Paris,unallocated,TELTONIKA,2022-07-27,,N/A,0,25716,FMT100,03.27.13.Rev.03,FMT100_CIL_SEND_PERIOD_5S.cfg,,t,f,t,Responsive,GOOD,Low,51.046725,2.311722,2023-11-06,20:11:11,2023-11-06,20:10:41,2023-11-06,20:11:11
2023-11-07,352625699076483,83555cef-3867-4cfa-8b57-7849d2420868,401s671,Chargeuse sur pneus CAT 930H,CATERPILLAR,930H,WHEELED_LOADER,Harsco Corporation,AM Dunkerque,Europe/Paris,unallocated,TELTONIKA,2022-07-27,,N/A,0,8809,FMT100,03.27.13.Rev.03,FMT100_CIL_SEND_PERIOD_5S.cfg,,t,f,t,Responsive,GOOD,Good,51.033033,2.280338,2023-11-06,20:04:25,2023-11-06,20:02:54,2023-11-06,20:04:25
2023-11-07,357544372628780,a03569ac-56f1-41c0-8fcb-94e281a7bf65,401S754,Dumper CAT 771,CATERPILLAR,771,DUMP_TRUCK_DUMPER,Harsco Corporation,AM Dunkerque,Europe/Paris,unallocated,TELTONIKA,2022-07-27,,N/A,0,8005,FMT100,03.27.13.Rev.03,FMT100_CIL_SEND_PERIOD_5S.cfg,,t,f,t,Unresponsive,GOOD,Good,48.767577,5.911198,2023-10-19,07:32:08,2023-10-19,07:25:08,2023-10-19,07:32:08
2023-11-07,352625699076178,a37a839d-eda9-4c5a-81c1-1acce6dbdb48,401S581,Dumper Komatsu HD325,KOMATSU,HD325,DUMP_TRUCK_DUMPER,Harsco Corporation,AM Dunkerque,Europe/Paris,unallocated,TELTONIKA,2022-07-27,,N/A,0,25524,FMT100,03.27.13.Rev.03,FMT100_CIL_SEND_PERIOD_5S.cfg,,t,f,t,Responsive,GOOD,Low,51.03334,2.280287,2023-11-06,23:59:42,2023-11-06,23:52:41,2023-11-06,23:59:42
2023-11-07,357544374364939,b4d6f167-8654-476e-8c67-9b2734e9230c,401S688,Pelle sur chenille Sennebogen 830,SENNEBOGEN,830,EXCAVATOR,Harsco Corporation,AM Dunkerque,Europe/Paris,unallocated,TELTONIKA,2022-07-27,,N/A,3940,25460,FMT100,03.27.13.Rev.03,20220601_source_accel.cfg,,t,f,t,Responsive,GOOD,Low,51.030118,2.280642,2023-11-06,23:59:45,2023-11-06,23:54:44,2023-11-06,23:59:45
2023-11-07,357544374713010,b882b77d-0d5d-478b-9087-d1d500ab0153,401s631,Pelle sur pneus Sennebogen 821,SENNEBOGEN,821,MATERIAL_HANDLER,Harsco Corporation,AM Dunkerque,Europe/Paris,unallocated,TELTONIKA,2022-07-27,,N/A,3761,0,FMT100,03.27.13.Rev.03,20210126122900_always_on_calibrate_once.cfg,,t,f,t,Unresponsive,DISCONNECTED,Good,51.032505,2.293128,2022-10-04,14:48:41,2022-10-04,14:43:04,2022-10-04,14:48:41
2023-11-07,352625699076335,b97ed7ce-5bc5-41eb-889b-d1ca273f859b,401S947,Porteur Volvo 10x6 BasMining,VOLVO,BAS Mining 10x6,MINING_TRUCK,Harsco Corporation,AM Dunkerque,Europe/Paris,unallocated,TELTONIKA,2022-07-27,,N/A,3806,2248,FMT100,03.27.13.Rev.03,20210126122900_always_on_calibrate_once.cfg,,t,f,t,Unresponsive,GOOD,Good,51.033992,2.280848,2023-02-20,09:22:21,2023-02-20,09:21:24,2023-02-20,09:22:21
2023-11-07,357544372638409,bdd9e157-adf8-4bbe-a53b-d7068b908cc3,401s676,Chargeuse sur pneus CAT 980K,CATERPILLAR,980,WHEELED_LOADER,Harsco Corporation,AM Dunkerque,Europe/Paris,unallocated,TELTONIKA,2022-07-27,,N/A,0,25257,FMT100,03.27.13.Rev.03,FMT100_CIL_SEND_PERIOD_5S.cfg,,t,f,t,Responsive,GOOD,Low,51.03197,2.282195,2023-11-06,23:59:23,2023-11-06,23:50:52,2023-11-06,23:59:23
2023-11-07,357544374721021,c6e841c4-c2d5-4715-af3a-7e927987361a,401S737,Chargeuse sur pneus CAT 966,CATERPILLAR,,WHEELED_LOADER,Harsco Corporation,AM Dunkerque,Europe/Paris,unallocated,TELTONIKA,2022-07-27,,N/A,4077,27910,FMT100,03.27.10.Rev.02,20210126122900_always_on_calibrate_once.cfg,,t,f,t,Unresponsive,GOOD,Low,51.048973,2.321737,2022-07-29,08:17:07,2022-07-29,08:00:12,2022-07-29,08:17:07
2023-11-07,357544372628707,cd68272c-a1d4-4aa5-8d4b-f9aea58f8b27,401S965,Chargeuse sur pneus CAT 972M,CATERPILLAR,972M,WHEELED_LOADER,Harsco Corporation,AM Dunkerque,Europe/Paris,unallocated,TELTONIKA,2022-07-27,,N/A,0,28100,FMT100,03.27.13.Rev.03,FMT100_CIL_SEND_PERIOD_5S.cfg,,t,f,t,Unresponsive,GOOD,Low,51.044862,2.319465,2023-10-29,17:04:22,2023-10-29,17:01:41,2023-10-29,17:04:22
2023-11-07,352625699065866,ced11676-38ec-4455-ab4e-67b3c99604f6,351374a,Pelle sur Chenille CAT374,CATERPILLAR,374,EXCAVATOR,Harsco Corporation,AM Dunkerque,Europe/Paris,unallocated,TELTONIKA,2022-07-27,,N/A,0,0,FMT100,03.27.13.Rev.03,FMT100_CIL_SEND_PERIOD_5S.cfg,,t,f,t,Unresponsive,DISCONNECTED,Good,51.049153,2.322625,2023-09-28,04:30:35,2023-09-28,04:29:06,2023-09-28,04:30:35
2023-11-07,352625699076574,cf15ab40-372e-4857-b098-f2ca23c6a448,401s841,Pelle sur chenille Liebherr R922,LIEBHERR,R922,EXCAVATOR,Harsco Corporation,AM Dunkerque,Europe/Paris,unallocated,TELTONIKA,2022-07-27,,N/A,0,3569,FMT100,03.27.13.Rev.03,FMT100_CIL_SEND_PERIOD_5S.cfg,,t,f,t,Unresponsive,GOOD,Low,51.047445,2.32232,2023-09-21,12:32:22,2023-09-21,12:30:08,2023-09-21,12:32:22
2023-11-07,352625699076046,e2ba00a2-df83-4df8-a9aa-62b0e02bdb4d,401s587,Dumper Komatsu HD325,KOMATSU,HD325,DUMP_TRUCK_DUMPER,Harsco Corporation,AM Dunkerque,Europe/Paris,unallocated,TELTONIKA,2022-07-27,,N/A,0,21446,FMT100,03.27.13.Rev.03,FMT100_CIL_SEND_PERIOD_5S.cfg,,t,f,t,Responsive,GOOD,Good,39.467108,-0.440883,2023-11-06,23:59:31,2023-11-06,23:54:31,2023-11-06,23:59:31
2023-11-07,352625699065817,ec77c4b2-f9b1-4516-b59a-a0c2527b77d1,401S600,Dumper Volvo  A25D,VOLVO,A25D,DUMP_TRUCK_DUMPER,Harsco Corporation,AM Dunkerque,Europe/Paris,unallocated,TELTONIKA,2022-07-27,,N/A,0,12738,FMT100,03.27.13.Rev.03,FMT100_CIL_SEND_PERIOD_5S.cfg,,t,f,t,Responsive,GOOD,Good,51.047683,2.31254,2023-11-06,23:59:51,2023-11-06,23:58:21,2023-11-06,23:59:51
2023-11-07,357544372588083,f26219c1-bf6a-4666-99f6-0a481311e7ed,MACHINE TEST,TEST CAPTEUR,OTHER,,OTHER,Harsco Corporation,AM Dunkerque,Europe/Paris,unallocated,TELTONIKA,2022-07-28,,N/A,3666,0,FMT100,03.27.13.Rev.03,20210126122900_always_on_calibrate_once.cfg,,t,f,t,Unresponsive,DISCONNECTED,Good,50.995725,2.312085,2022-12-27,09:36:13,2022-12-27,01:44:12,2022-12-27,09:36:13
2023-11-07,357544372638524,fc989bc1-229d-4ae8-a22e-ff8d7b21b3ec,401s722,Pelle sur pneus Komatsu PW220,KOMATSU,PW220,EXCAVATOR,Harsco Corporation,AM Dunkerque,Europe/Paris,unallocated,TELTONIKA,2022-07-27,,N/A,0,25687,FMT100,03.27.13.Rev.03,FMT100_CIL_SEND_PERIOD_5S.cfg,,t,f,t,Responsive,GOOD,Low,51.043778,2.299022,2023-11-06,23:59:52,2023-11-06,23:52:22,2023-11-06,23:59:52
2023-11-07,357544374720932,fee198af-bc52-49f6-8195-663fbd36eb26,401S963,Chargeuse sur pneus CAT 980H,CATERPILLAR,980H,WHEELED_LOADER,Harsco Corporation,AM Dunkerque,Europe/Paris,unallocated,TELTONIKA,2022-07-27,,N/A,0,27957,FMT100,03.27.13.Rev.03,FMT100_CIL_SEND_PERIOD_5S.cfg,,t,f,t,Responsive,GOOD,Low,51.034267,2.280918,2023-11-06,20:12:56,2023-11-06,20:12:46,2023-11-06,20:12:56
2023-11-07,354018118809460,2066d3a1-3ab3-4a79-8ccb-4360aa2b315f,MC340A,EXCAVATOR WHEELED LIEBHERR LH30M,LIEBHERR,LH-30M,EXCAVATOR,Harsco Corporation,"AM PIRACICABA - IRACEMAPOLIS, BR METALS",America/Sao_Paulo,unallocated,TELTONIKA,2021-10-16,,N/A,3335,0,FMT100,03.27.10.Rev.02,20220601_source_accel.cfg,,t,f,t,Unresponsive,DISCONNECTED,Good,-22.654732,-47.52005,2022-09-05,05:12:11,2022-09-05,05:03:20,2080-12-28,22:37:10
2023-11-07,354018118809346,23489e30-6821-45f6-baeb-9edd8cb51081,MJ431A,LOADER WHEELED CATERPILLAR 950H,CATERPILLAR,950H,WHEELED_LOADER,Harsco Corporation,"AM PIRACICABA - IRACEMAPOLIS, BR METALS",America/Sao_Paulo,unallocated,TELTONIKA,2021-10-16,,N/A,3986,12751,FMT100,03.27.13.Rev.03,20220601_source_accel.cfg,,t,f,t,Responsive,GOOD,Good,-22.655052,-47.52012,2023-11-06,23:59:59,2023-11-06,23:58:59,2023-11-06,23:59:59
2023-11-07,357544371959301,2cb4d8cf-26e5-4fee-85b4-b43a4e1258d9,JD1,CATERPILLAR 772G,CATERPILLAR,CATERPILLAR 772G,DUMP_TRUCK,Harsco Corporation,"JSL,Kalinganagar IN",Asia/Calcutta,unallocated,TELTONIKA,2021-11-13,,N/A,3652,0,FMT100,03.27.13.Rev.03,20220601_source_accel.cfg,,t,f,t,Unresponsive,DISCONNECTED,Good,20.955232,86.036113,2023-04-18,02:43:09,2023-04-18,02:41:39,2023-04-18,02:43:09
2023-11-07,357544371903465,81fa249c-9756-4963-9c0f-f9651040b391,JEX1,KOMATSU HYDRAULIC EXCAVATOR TRACKED,KOMATSU,EXCAVTOR TRACKED ,EXCAVATOR,Harsco Corporation,"JSL,Kalinganagar IN",Asia/Calcutta,unallocated,TELTONIKA,2021-11-29,,N/A,3991,12951,FMT100,03.27.13.Rev.03,20220601_source_accel.cfg,,t,f,t,Responsive,GOOD,Good,20.948742,86.051832,2023-11-06,23:59:49,2023-11-06,23:51:30,2023-11-06,23:59:49
2023-11-07,350424060326012,a5a4c72a-25b2-48cc-ac0b-3ebd04cc4c26,JD2,TRUCK DUMP CATERPILLAR 770G,CATERPILLAR,CATERPILLAR 770G,DUMP_TRUCK,Harsco Corporation,"JSL,Kalinganagar IN",Asia/Calcutta,unallocated,TELTONIKA,2022-09-19,,N/A,4115,24264,FMT100,03.27.13.Rev.03,20220601_source_accel.cfg,,t,f,t,Responsive,GOOD,Good,20.955532,86.036022,2023-11-06,23:57:44,2023-11-06,23:47:58,2023-11-06,23:57:44
2023-11-07,357544371964228,bdd30d3e-66ea-4a7a-9a78-fa0a5a930a82,JEX4,VOLVO EC380 EXCAVATOR,VOLVO,EC380,EXCAVATOR,Harsco Corporation,"JSL,Kalinganagar IN",Asia/Calcutta,unallocated,TELTONIKA,2021-11-12,,N/A,3956,13591,FMT100,03.27.13.Rev.03,20220601_source_accel.cfg,,t,f,t,Unresponsive,GOOD,Good,20.952235,86.035182,2022-12-10,13:06:00,2022-12-10,12:45:28,2022-12-10,13:06:00
2023-11-07,352625696534187,d34b4e98-c3f2-4782-a706-55ad96904a29,JL2,LOADER WHEELED CATERPILLAR 980H,CATERPILLAR,980H,WHEELED_LOADER,Harsco Corporation,"JSL,Kalinganagar IN",Asia/Calcutta,unallocated,TELTONIKA,2021-11-29,,N/A,4004,7405,FMT100,03.27.13.Rev.03,20220601_source_accel.cfg,,t,f,t,Unresponsive,GOOD,Good,20.95529,86.035915,2023-09-16,18:54:03,2023-09-16,18:47:02,2023-09-16,18:54:03
2023-11-07,352625698822176,000a59d4-c2bc-40d3-b012-6fd7054bacfe,1723139,TRACTORA TERBERG 283-4,OTHER,TERBERG RT382,TRACTOR,Harsco Corporation,Celsa Barcelona,Europe/Madrid,unallocated,TELTONIKA,2021-12-30,,N/A,3980,28092,FMT100,03.27.13.Rev.03,20220601_source_accel.cfg,,t,f,t,Responsive,GOOD,Good,41.45754,1.97983,2023-11-06,23:59:57,2023-11-06,23:56:53,2023-11-06,23:59:57
2023-11-07,352625698564513,0510d4c3-2118-448c-b960-68c0cbba8cd9,1577321,CAMION GASOIL,OTHER,RELAULT 40BCA2,VEHICLE,Harsco Corporation,Celsa Barcelona,Europe/Madrid,unallocated,TELTONIKA,2021-12-30,,N/A,3958,25226,FMT100,03.27.13.Rev.03,20220601_source_accel.cfg,,t,f,t,Responsive,GOOD,Good,41.46363,1.975553,2023-11-06,23:59:54,2023-11-06,23:54:24,2023-11-06,23:59:54
2023-11-07,352625697525176,0b45855b-e07a-4ab3-a139-1bd0c7196b94,1722433,PALA CAT988K-5,CATERPILLAR,CATERPILLAR 988,WHEELED_LOADER,Harsco Corporation,Celsa Barcelona,Europe/Madrid,unallocated,TELTONIKA,2021-12-30,,N/A,3400,0,FMT100,03.27.13.Rev.03,20220601_source_accel.cfg,,t,f,t,Unresponsive,DISCONNECTED,Good,41.462905,1.975902,2023-10-25,10:35:52,2023-10-25,10:35:12,2023-10-25,10:35:52
2023-11-07,352625698542089,1b8a3aaf-1040-4f76-b1e3-bdc6b37e6da0,1722425,EXC.R LH40-4,LIEBHERR,LIEBHERR A922,EXCAVATOR,Harsco Corporation,Celsa Barcelona,Europe/Madrid,unallocated,TELTONIKA,2021-12-29,,N/A,3584,0,FMT100,03.27.13.Rev.03,20220601_source_accel.cfg,,t,f,t,Unresponsive,DISCONNECTED,Good,41.462922,1.97629,2023-06-25,17:21:27,2023-06-25,17:16:27,2023-06-25,17:21:27
2023-11-07,352625696847167,22aa9262-9e90-4c1b-ad9f-49ef824337b2,1723101,TRACTORA TERBERG 403-3,TERBERG,403-3,TRACTOR,Harsco Corporation,Celsa Barcelona,Europe/Madrid,unallocated,TELTONIKA,2021-12-30,,N/A,3920,26172,FMT100,03.27.13.Rev.03,20220601_source_accel.cfg,,t,f,t,Responsive,GOOD,Low,41.464595,1.974465,2023-11-06,23:59:49,2023-11-06,23:55:18,2023-11-06,23:59:49
2023-11-07,352625697525242,2555caa9-1ac8-4461-a203-b19310503cea,1572420,EXC.R LH40-1,LIEBHERR,LIEBHERR A922,EXCAVATOR,Harsco Corporation,Celsa Barcelona,Europe/Madrid,unallocated,TELTONIKA,2021-12-29,,N/A,3919,28309,FMT100,03.27.13.Rev.03,20220601_source_accel.cfg,,t,f,t,Unresponsive,GOOD,Good,41.463347,1.975662,2023-04-22,05:05:03,2023-04-22,04:57:51,2023-04-22,05:05:03
2023-11-07,352625698554092,31b0ba76-1d76-454e-b4c6-88000fdae8be,1573068,PALA CAT966-5,CATERPILLAR,CAT 966H,WHEELED_LOADER,Harsco Corporation,Celsa Barcelona,Europe/Madrid,unallocated,TELTONIKA,2021-12-29,,N/A,4000,25984,FMT100,03.27.13.Rev.03,20220601_source_accel.cfg,,t,f,t,Responsive,GOOD,Good,41.452302,1.982433,2023-11-06,23:59:36,2023-11-06,23:54:06,2023-11-06,23:59:36
2023-11-07,352625698542170,33570575-8e4a-4b55-8bcc-a2fed57b19d9,1726226,EXCAVATOR LH40-6,LIEBHERR,LH40-6,EXCAVATOR,Harsco Corporation,Celsa Barcelona,Europe/Madrid,unallocated,TELTONIKA,2021-12-29,,N/A,3275,0,FMT100,03.27.13.Rev.03,20220601_source_accel.cfg,,t,f,t,Unresponsive,DISCONNECTED,Good,41.46385,1.975518,2023-10-21,11:24:54,2023-10-21,11:18:54,2023-10-21,11:24:54
2023-11-07,352625697830378,6e854570-9790-437a-a951-2469e94bcf54,1726079,EXCAVATOR LH40-7,LIEBHERR,LH40-7,EXCAVATOR,Harsco Corporation,Celsa Barcelona,Europe/Madrid,unallocated,TELTONIKA,2021-12-29,,N/A,3944,26375,FMT100,03.27.13.Rev.03,20220601_source_accel.cfg,,t,f,t,Responsive,GOOD,Good,41.463843,1.975528,2023-11-06,23:59:29,2023-11-06,23:51:28,2023-11-06,23:59:29
2023-11-07,352625696848124,72e3bfa8-883d-42dd-b633-0b006869d411,1572005,EXC.O LEO-3,OTHER,TML UNIDACHS 400,EXCAVATOR,Harsco Corporation,Celsa Barcelona,Europe/Madrid,unallocated,TELTONIKA,2021-12-29,,N/A,0,0,FMT100,03.25.18.Rev.08,20210126122900_always_on_calibrate_once.cfg,,t,f,t,Unresponsive,DISCONNECTED,Unknown,,,,,,,2021-09-08,12:38:24
2023-11-07,352625696847092,76e6eb4e-750c-4fb3-b5f0-a7c4951d230a,1722006,EXC.O R934B-1,LIEBHERR,WRECKER EXC.O R934B-1,EXCAVATOR,Harsco Corporation,Celsa Barcelona,Europe/Madrid,unallocated,TELTONIKA,2021-12-29,,N/A,3963,24822,FMT100,03.27.13.Rev.03,20220601_source_accel.cfg,,t,f,t,Responsive,GOOD,Good,41.454025,1.981327,2023-11-06,23:59:38,2023-11-06,23:58:38,2023-11-06,23:59:38
2023-11-07,352625697525358,8090f0a5-a7c9-43e4-91c5-376dc53d7c62,1723046,PALA CAT966G-3,CATERPILLAR,CATERPILLAR 966G,WHEELED_LOADER,Harsco Corporation,Celsa Barcelona,Europe/Madrid,unallocated,TELTONIKA,2021-12-29,,N/A,3967,25126,FMT100,03.27.13.Rev.03,20220601_source_accel.cfg,,t,f,t,Responsive,GOOD,Good,41.46359,1.975682,2023-11-06,23:59:50,2023-11-06,23:51:19,2023-11-06,23:59:50
2023-11-07,352625696847241,85113a5f-179b-4470-adf9-6a77ecea492e,1573076,EXC.R 934C-11,LIEBHERR,LIEBHERR A93,EXCAVATOR,Harsco Corporation,Celsa Barcelona,Europe/Madrid,unallocated,TELTONIKA,2021-12-30,,N/A,3395,9483,FMT100,03.27.10.Rev.02,20210126122900_always_on_calibrate_once.cfg,,t,f,t,Unresponsive,GOOD,Good,41.463712,1.975515,2023-07-21,00:02:20,2023-07-21,00:01:19,2023-07-21,00:02:20
2023-11-07,352625697525374,90944435-c964-4536-810a-b874d0f213a3,1572421,EXC.R LH40-2,LIEBHERR,LIEBHERR A922,EXCAVATOR,Harsco Corporation,Celsa Barcelona,Europe/Madrid,unallocated,TELTONIKA,2021-12-29,,N/A,3774,0,FMT100,03.27.13.Rev.03,20220601_source_accel.cfg,,t,f,t,Unresponsive,DISCONNECTED,Good,41.463782,1.975742,2023-10-20,18:12:20,2023-10-20,18:08:20,2023-10-20,18:12:20
